class,cap-color,bruises?,gill-spacing,gill-color,stalk-shape,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,spore-print-color,habitat
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,g
p,n,t,c,w,e,w,w,w,o,n,g
e,w,t,c,g,e,w,w,w,o,n,m
e,y,t,c,w,e,w,w,w,o,n,m
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,n,m
e,g,f,c,g,e,w,w,w,o,k,u
e,n,f,c,n,e,w,w,w,o,k,u
e,g,f,c,n,e,w,w,w,o,k,u
e,w,t,c,n,e,w,w,w,o,k,m
p,w,t,c,k,e,w,w,w,o,k,u
e,g,f,w,h,t,w,w,w,o,k,g
e,y,t,c,g,e,w,w,w,o,k,g
p,w,t,c,k,e,w,w,w,o,n,g
e,y,t,c,g,e,w,w,w,o,k,m
p,n,t,c,p,e,w,w,w,o,k,u
e,y,t,c,n,e,w,w,w,o,k,m
e,w,t,c,g,e,w,w,w,o,k,m
p,w,t,c,p,e,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,k,u
e,g,f,w,n,t,w,w,w,o,n,g
e,n,t,c,w,e,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,n,g
e,n,t,c,n,e,w,w,w,o,n,p
e,w,t,c,w,e,w,w,w,o,k,m
e,w,t,c,n,e,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,n,g
e,n,t,c,n,e,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,k,m
e,g,f,c,n,e,w,w,w,o,k,u
e,n,f,w,h,t,w,w,w,o,n,g
e,g,f,w,n,t,w,w,w,o,n,g
e,w,f,w,p,t,w,w,w,o,k,g
p,w,t,c,k,e,w,w,w,o,n,u
e,y,t,c,p,e,w,w,w,o,k,g
e,w,t,c,g,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,k,g
e,w,t,c,g,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,m
e,g,f,c,n,e,w,w,w,o,n,u
e,y,t,c,p,e,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,n,g
e,w,t,w,n,t,w,w,w,o,u,d
e,y,t,c,n,e,w,w,w,o,k,p
e,g,f,c,p,e,w,w,w,o,k,u
e,w,t,c,g,e,w,w,w,o,k,m
e,y,t,w,w,t,w,w,w,o,u,d
e,g,f,c,p,e,w,w,w,o,k,u
e,w,t,c,g,e,w,w,w,o,n,g
e,w,t,c,k,e,w,w,w,o,k,g
e,n,f,w,n,t,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,k,m
e,n,t,c,n,t,w,g,w,o,k,d
e,n,t,c,n,e,w,w,w,o,k,g
e,n,t,c,p,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,y,t,c,p,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,k,m
e,n,f,w,h,t,w,w,w,o,k,g
e,w,t,c,g,e,w,w,w,o,k,m
e,y,t,c,w,e,w,w,w,o,k,m
e,n,t,c,n,e,w,w,w,o,n,g
e,n,t,c,w,e,w,w,w,o,k,p
e,n,t,c,w,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,k,p
e,y,t,w,n,t,w,w,w,o,u,d
e,w,t,c,g,e,w,w,w,o,k,m
e,w,t,c,k,e,w,w,w,o,k,m
e,y,t,c,n,e,w,w,w,o,k,g
e,w,t,w,p,t,w,w,w,o,u,d
e,y,t,c,n,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,m
e,y,t,c,w,e,w,w,w,o,k,g
p,n,t,c,w,e,w,w,w,o,k,g
p,w,t,c,w,e,w,w,w,o,k,u
e,y,t,c,g,e,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,n,g
e,y,t,c,g,e,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,k,p
e,g,f,c,k,e,w,w,w,o,n,u
e,w,t,c,n,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,k,m
p,n,t,c,n,e,w,w,w,o,k,g
p,n,t,c,k,e,w,w,w,o,n,g
e,w,t,c,g,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,n,t,c,w,e,w,w,w,o,n,g
e,y,t,c,p,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,p
e,w,t,c,w,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,k,g
e,n,f,c,p,e,w,w,w,o,n,u
e,n,f,w,p,t,w,w,w,o,k,g
e,y,t,w,w,t,w,w,w,o,u,d
e,y,t,c,w,e,w,w,w,o,n,p
e,n,f,c,g,e,w,w,w,o,k,u
e,g,f,c,k,e,w,w,w,o,n,u
e,n,t,c,n,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,p
e,w,t,c,g,e,w,w,w,o,k,m
e,w,t,w,n,t,w,w,w,o,n,d
e,w,t,c,n,e,w,w,w,o,n,m
e,y,t,w,w,t,w,w,w,o,u,d
e,y,t,c,w,e,w,w,w,o,k,g
e,n,t,c,p,t,p,w,w,o,n,d
e,w,t,c,g,e,w,w,w,o,k,m
e,g,f,c,k,e,w,w,w,o,k,u
e,w,t,c,n,e,w,w,w,o,n,m
e,y,t,c,w,e,w,w,w,o,k,m
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,k,g
e,n,t,c,p,e,w,w,w,o,n,p
e,g,f,w,k,t,w,w,w,o,n,g
p,n,t,c,p,e,w,w,w,o,n,g
e,w,t,c,n,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
p,n,t,c,w,e,w,w,w,o,k,g
p,n,t,c,p,e,w,w,w,o,n,u
e,n,f,w,n,t,w,w,w,o,n,g
p,n,t,c,w,e,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,k,p
e,w,t,c,k,e,w,w,w,o,k,m
e,y,t,c,p,e,w,w,w,o,n,p
e,y,t,c,p,e,w,w,w,o,k,p
e,y,t,c,k,e,w,w,w,o,k,m
e,n,f,c,p,e,w,w,w,o,k,u
e,w,t,c,k,e,w,w,w,o,n,m
e,y,t,c,g,e,w,w,w,o,k,m
e,y,t,c,w,e,w,w,w,o,k,p
e,n,f,w,p,t,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,n,m
e,y,t,c,w,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,m
e,w,t,c,k,e,w,w,w,o,n,m
e,y,t,c,n,e,w,w,w,o,k,p
e,n,t,c,n,e,w,w,w,o,n,g
e,n,f,c,g,e,w,w,w,o,k,u
e,n,t,c,n,e,w,w,w,o,n,g
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,w,w,t,w,w,w,o,n,d
e,n,f,w,p,t,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,k,g
p,n,t,c,k,e,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,n,g
e,w,t,c,n,e,w,w,w,o,n,m
e,w,t,c,w,e,w,w,w,o,k,m
e,y,t,c,w,e,w,w,w,o,k,g
e,n,f,w,n,t,w,w,w,o,n,g
p,w,t,c,k,e,w,w,w,o,n,g
p,w,t,c,p,e,w,w,w,o,k,u
e,w,t,c,g,e,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,n,g
e,w,t,w,w,t,w,w,w,o,n,d
p,w,t,c,w,e,w,w,w,o,k,u
e,w,t,c,g,e,w,w,w,o,k,g
e,g,f,c,p,e,w,w,w,o,k,u
e,n,f,c,p,e,w,w,w,o,k,u
e,w,t,c,n,e,w,w,w,o,k,m
e,n,t,c,p,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,n,m
e,y,t,c,n,e,w,w,w,o,n,p
e,w,t,c,n,e,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,k,m
p,n,t,c,w,e,w,w,w,o,n,u
e,y,t,w,n,t,w,w,w,o,u,d
e,n,t,c,n,e,w,w,w,o,n,p
e,y,t,c,k,e,w,w,w,o,n,g
e,w,t,w,n,t,w,w,w,o,u,d
e,y,t,c,w,e,w,w,w,o,k,g
e,y,t,c,k,e,w,w,w,o,n,m
e,y,t,c,n,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,n,t,c,n,e,w,w,w,o,k,p
e,w,t,c,g,e,w,w,w,o,n,g
e,n,t,c,p,e,w,w,w,o,k,g
e,w,t,c,g,e,w,w,w,o,n,g
e,n,f,c,g,e,w,w,w,o,n,u
e,n,t,c,w,e,w,w,w,o,k,p
e,g,f,w,k,t,w,w,w,o,k,g
e,w,t,w,p,t,w,w,w,o,n,d
e,n,f,c,g,e,w,w,w,o,n,u
e,y,t,c,g,e,w,w,w,o,n,m
e,w,t,c,k,e,w,w,w,o,k,m
e,w,t,c,w,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,m
e,y,t,c,k,e,w,w,w,o,k,m
e,y,t,w,p,t,w,w,w,o,n,d
e,g,f,w,h,t,w,w,w,o,k,g
e,y,t,c,p,e,w,w,w,o,n,g
p,n,t,c,k,e,w,w,w,o,n,u
e,n,t,c,p,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,n,m
e,y,t,c,w,e,w,w,w,o,k,m
e,n,f,c,g,e,w,w,w,o,k,u
e,y,t,c,w,e,w,w,w,o,k,m
e,w,t,c,n,e,w,w,w,o,k,m
e,w,t,c,w,e,w,w,w,o,k,g
p,n,t,c,w,e,w,w,w,o,k,g
e,n,f,c,n,e,w,w,w,o,k,u
e,y,t,c,w,e,w,w,w,o,n,g
p,n,t,c,k,e,w,w,w,o,n,g
e,y,t,c,p,e,w,w,w,o,k,p
e,y,t,c,k,e,w,w,w,o,n,g
e,n,t,c,p,e,w,w,w,o,k,p
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,g
p,n,t,c,p,e,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,n,u
e,y,t,c,n,e,w,w,w,o,k,g
e,w,f,w,h,t,w,w,w,o,k,g
p,w,t,c,k,e,w,w,w,o,n,g
e,n,t,c,w,e,w,w,w,o,n,p
e,w,t,c,n,e,w,w,w,o,k,m
e,y,t,c,w,e,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,n,u
e,y,t,c,w,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,c,p,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,m
e,y,t,w,p,t,w,w,w,o,n,d
e,y,t,c,g,e,w,w,w,o,k,m
e,y,t,c,n,e,w,w,w,o,k,m
p,w,t,c,p,e,w,w,w,o,k,u
p,w,t,c,w,e,w,w,w,o,n,g
p,n,t,c,k,e,w,w,w,o,k,u
e,w,t,c,n,e,w,w,w,o,k,m
e,n,t,c,p,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,k,g
e,w,t,w,w,t,w,w,w,o,n,d
e,w,t,c,k,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,g,f,c,k,e,w,w,w,o,k,u
e,y,t,c,n,e,w,w,w,o,k,m
e,w,t,c,g,e,w,w,w,o,n,g
e,n,t,c,w,e,w,w,w,o,k,p
e,y,t,c,w,e,w,w,w,o,k,m
e,w,t,w,n,t,w,w,w,o,n,d
e,w,t,w,w,t,w,w,w,o,u,d
e,w,t,c,g,e,w,w,w,o,n,m
e,y,t,w,p,t,w,w,w,o,u,d
e,g,f,c,p,e,w,w,w,o,k,u
e,y,t,w,w,t,w,w,w,o,n,d
e,n,t,c,p,e,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,n,g
e,y,t,c,p,e,w,w,w,o,n,p
p,n,t,c,k,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,m
p,w,t,c,p,e,w,w,w,o,n,u
e,y,t,c,w,e,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,k,g
e,y,t,w,w,t,w,w,w,o,u,d
p,n,t,c,w,e,w,w,w,o,n,g
e,w,t,c,n,e,w,w,w,o,n,g
e,g,f,c,n,e,w,w,w,o,k,u
e,y,t,c,g,e,w,w,w,o,k,g
e,g,f,w,k,t,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,m
e,w,t,c,g,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,m
e,w,t,w,w,t,w,w,w,o,u,d
e,w,t,c,k,e,w,w,w,o,n,g
e,n,t,c,p,e,w,w,w,o,k,g
e,g,f,c,g,e,w,w,w,o,n,u
e,w,f,w,p,t,w,w,w,o,n,g
e,n,f,c,n,e,w,w,w,o,k,u
e,n,t,c,p,e,w,w,w,o,k,p
e,y,t,w,n,t,w,w,w,o,u,d
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,k,m
p,n,t,c,p,e,w,w,w,o,k,g
e,n,t,c,w,e,w,w,w,o,n,p
e,y,t,c,w,e,w,w,w,o,n,g
e,y,t,c,p,e,w,w,w,o,n,g
e,w,t,c,g,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,y,t,c,k,e,w,w,w,o,k,g
e,n,f,c,n,e,w,w,w,o,n,u
e,y,t,c,p,e,w,w,w,o,n,p
e,g,f,c,p,e,w,w,w,o,n,u
e,y,t,c,k,e,w,w,w,o,n,g
e,n,t,c,p,e,w,w,w,o,k,p
e,y,t,c,w,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,m
e,n,t,c,n,t,g,w,w,o,k,d
e,w,t,c,n,e,w,w,w,o,n,m
e,y,t,c,p,e,w,w,w,o,n,p
e,w,t,c,k,e,w,w,w,o,n,m
e,w,t,c,k,e,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,g
e,w,t,w,w,t,w,w,w,o,n,d
e,g,f,w,n,t,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,k,g
e,w,t,c,n,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,k,g
e,w,t,w,p,t,w,w,w,o,u,d
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,k,p
e,y,t,c,g,e,w,w,w,o,n,g
e,n,t,c,u,t,g,p,w,o,n,d
e,y,t,c,p,e,w,w,w,o,k,g
e,w,t,c,n,e,w,w,w,o,k,g
e,y,t,c,g,e,w,w,w,o,n,m
e,y,t,c,k,e,w,w,w,o,n,m
e,n,t,c,p,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,k,m
e,w,t,c,k,e,w,w,w,o,k,m
e,y,t,c,n,e,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,k,p
e,w,f,w,n,t,w,w,w,o,n,g
e,n,f,w,p,t,w,w,w,o,k,g
e,w,f,w,h,t,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,m
e,w,f,w,p,t,w,w,w,o,k,g
p,n,t,c,n,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,n,g
p,n,t,c,p,e,w,w,w,o,n,u
p,n,t,c,w,e,w,w,w,o,n,g
e,w,t,c,k,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,k,g
e,w,t,c,g,e,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,k,g
e,g,f,w,k,t,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,n,g
e,w,t,c,n,e,w,w,w,o,n,m
e,g,t,c,n,t,g,w,w,o,n,d
e,n,f,w,k,t,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,k,g
e,n,f,w,p,t,w,w,w,o,k,g
e,n,f,w,p,t,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,k,g
e,y,t,w,w,t,w,w,w,o,u,d
e,w,f,w,k,t,w,w,w,o,n,g
e,n,f,w,h,t,w,w,w,o,n,g
e,g,f,w,k,t,w,w,w,o,k,g
p,n,t,c,w,e,w,w,w,o,k,u
e,g,f,c,k,e,w,w,w,o,n,u
e,w,t,c,n,e,w,w,w,o,n,m
e,g,f,w,h,t,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,g
e,n,f,c,n,e,w,w,w,o,k,u
e,w,f,w,p,t,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,k,m
e,n,f,w,p,t,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,k,g
e,e,t,c,u,t,g,p,w,o,n,d
e,y,t,c,n,e,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,k,g
p,w,t,c,w,e,w,w,w,o,n,g
e,g,f,w,p,t,w,w,w,o,n,g
e,g,t,c,n,t,w,g,w,o,n,d
e,n,f,w,h,t,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,k,g
e,n,f,w,n,t,w,w,w,o,k,g
p,n,t,c,w,e,w,w,w,o,n,u
p,w,t,c,w,e,w,w,w,o,n,u
e,y,t,c,n,e,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,n,g
e,g,f,w,n,t,w,w,w,o,n,g
e,n,f,w,h,t,w,w,w,o,n,g
e,w,t,c,k,e,w,w,w,o,k,m
p,w,t,c,w,e,w,w,w,o,k,u
e,n,t,c,n,t,p,p,w,o,k,d
e,w,t,w,n,t,w,w,w,o,u,d
e,y,t,c,k,e,w,w,w,o,n,m
e,n,f,w,n,t,w,w,w,o,k,g
e,w,f,w,h,t,w,w,w,o,k,g
e,n,t,c,n,t,g,p,w,o,k,d
e,n,t,c,n,t,p,g,w,o,n,d
e,g,f,w,k,t,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,k,g
p,n,t,c,w,e,w,w,w,o,k,g
e,n,t,c,n,t,w,p,w,o,k,d
e,n,f,w,k,t,w,w,w,o,k,g
e,w,f,w,k,t,w,w,w,o,k,g
e,n,f,w,n,t,w,w,w,o,n,g
e,n,t,c,n,t,p,w,w,o,k,d
e,n,t,c,n,t,p,w,w,o,k,d
e,g,f,w,n,t,w,w,w,o,k,g
e,n,t,c,u,t,p,w,w,o,k,d
e,g,f,w,p,t,w,w,w,o,k,g
e,w,t,c,n,e,w,w,w,o,k,g
e,n,t,c,n,t,p,p,w,o,k,d
e,y,t,c,k,e,w,w,w,o,n,g
e,g,f,w,p,t,w,w,w,o,k,g
e,n,t,c,u,t,p,p,w,o,n,d
e,y,t,c,g,e,w,w,w,o,k,m
e,g,f,w,h,t,w,w,w,o,k,g
e,n,f,w,k,t,w,w,w,o,n,g
p,w,t,c,n,e,w,w,w,o,k,u
e,w,f,w,n,t,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,k,g
e,w,f,w,n,t,w,w,w,o,n,g
e,g,f,w,k,t,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,g
e,y,t,c,n,e,w,w,w,o,k,m
e,g,f,w,p,t,w,w,w,o,k,g
e,n,f,w,p,t,w,w,w,o,n,g
e,n,f,c,n,e,w,w,w,o,k,u
e,w,f,w,k,t,w,w,w,o,k,g
e,w,f,w,n,t,w,w,w,o,k,g
e,y,t,c,n,e,w,w,w,o,n,m
e,w,t,w,w,t,w,w,w,o,u,d
e,w,t,c,w,e,w,w,w,o,n,m
p,w,t,c,p,e,w,w,w,o,k,u
e,g,t,c,n,t,p,p,w,o,k,d
e,n,t,c,p,e,w,w,w,o,n,g
e,n,f,w,k,t,w,w,w,o,n,g
p,w,t,c,w,e,w,w,w,o,k,g
e,n,t,c,p,e,w,w,w,o,n,g
e,g,f,w,p,t,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,n,g
e,w,f,w,p,t,w,w,w,o,n,g
e,n,f,w,k,t,w,w,w,o,n,g
e,w,t,c,k,e,w,w,w,o,n,g
e,w,t,c,g,e,w,w,w,o,n,m
e,w,f,w,k,t,w,w,w,o,k,g
e,y,t,c,p,e,w,w,w,o,n,p
e,n,f,w,n,t,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,k,g
e,y,t,w,p,t,w,w,w,o,u,d
e,n,t,c,n,e,w,w,w,o,n,g
e,n,t,c,p,t,p,w,w,o,n,d
p,n,t,c,w,e,w,w,w,o,n,g
e,n,t,c,n,t,w,p,w,o,k,d
e,n,f,w,n,t,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,k,m
e,w,t,c,k,e,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,n,m
p,w,t,c,n,e,w,w,w,o,k,u
p,w,t,c,p,e,w,w,w,o,n,g
e,n,f,c,n,e,w,w,w,o,n,u
e,y,t,w,w,t,w,w,w,o,u,d
e,y,t,c,k,e,w,w,w,o,k,m
e,w,f,w,k,t,w,w,w,o,k,g
e,g,t,c,u,t,g,g,w,o,n,d
p,n,t,c,n,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,n,g
e,n,f,w,p,t,w,w,w,o,n,g
e,w,f,w,p,t,w,w,w,o,n,g
e,w,f,w,p,t,w,w,w,o,k,g
e,y,t,c,k,e,w,w,w,o,k,m
e,y,t,w,n,t,w,w,w,o,n,d
e,g,f,c,k,e,w,w,w,o,k,u
p,n,t,c,p,e,w,w,w,o,k,u
e,y,t,c,w,e,w,w,w,o,n,p
e,n,t,c,n,e,w,w,w,o,k,p
e,w,f,w,h,t,w,w,w,o,k,g
e,n,t,c,u,t,g,g,w,o,n,d
e,g,f,w,h,t,w,w,w,o,n,g
e,w,t,c,w,e,w,w,w,o,n,g
e,g,f,w,h,t,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,n,u
e,n,t,c,p,t,g,w,w,o,k,d
e,g,f,w,k,t,w,w,w,o,k,g
e,e,t,c,w,t,w,w,w,o,k,d
e,n,t,c,u,t,g,g,w,o,k,d
e,g,f,w,p,t,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,n,p
e,n,f,w,k,t,w,w,w,o,k,g
e,y,t,c,k,e,w,w,w,o,k,g
e,w,t,w,p,t,w,w,w,o,n,d
e,g,f,w,k,t,w,w,w,o,n,g
e,y,t,c,w,e,w,w,w,o,k,g
e,n,f,w,h,t,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,n,g
e,y,t,w,n,t,w,w,w,o,n,d
e,g,f,w,k,t,w,w,w,o,n,g
e,g,f,w,n,t,w,w,w,o,n,g
p,w,t,c,k,e,w,w,w,o,k,u
e,y,t,w,p,t,w,w,w,o,u,d
e,w,t,c,k,e,w,w,w,o,k,g
e,w,f,w,p,t,w,w,w,o,n,g
e,n,t,c,u,t,g,g,w,o,k,d
e,n,t,c,n,e,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,n,g
p,w,t,c,k,e,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,g
e,g,t,c,p,t,p,w,w,o,k,d
e,y,t,c,p,e,w,w,w,o,k,p
e,g,f,w,k,t,w,w,w,o,k,g
e,n,f,c,p,e,w,w,w,o,n,u
p,w,t,c,n,e,w,w,w,o,n,g
e,g,f,w,k,t,w,w,w,o,n,g
e,n,t,c,p,e,w,w,w,o,k,p
e,w,f,w,h,t,w,w,w,o,k,g
p,n,t,c,k,e,w,w,w,o,n,u
e,y,t,c,k,e,w,w,w,o,k,m
e,g,f,w,n,t,w,w,w,o,k,g
e,w,t,c,w,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,n,g
e,w,t,c,n,e,w,w,w,o,n,m
e,w,t,c,w,e,w,w,w,o,k,m
p,n,t,c,n,e,w,w,w,o,k,g
e,y,t,c,w,e,w,w,w,o,k,g
e,n,f,c,n,e,w,w,w,o,k,u
e,n,t,c,n,e,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,n,g
e,y,t,w,n,t,w,w,w,o,u,d
e,g,f,w,p,t,w,w,w,o,n,g
p,n,t,c,n,e,w,w,w,o,k,u
e,g,f,w,p,t,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,k,g
p,n,t,c,n,e,w,w,w,o,n,g
e,n,f,w,k,t,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,n,g
e,g,f,w,h,t,w,w,w,o,n,g
p,n,t,c,w,e,w,w,w,o,n,g
e,n,f,w,n,t,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,k,g
p,w,t,c,n,e,w,w,w,o,k,u
e,g,f,w,k,t,w,w,w,o,n,g
e,y,t,c,k,e,w,w,w,o,n,g
e,n,f,w,h,t,w,w,w,o,n,g
e,n,f,w,k,t,w,w,w,o,k,g
p,w,t,c,n,e,w,w,w,o,k,g
e,n,t,c,w,e,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,k,g
e,n,t,c,p,e,w,w,w,o,k,g
e,g,f,w,p,t,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,n,g
e,g,f,w,h,t,w,w,w,o,n,g
e,n,f,w,k,t,w,w,w,o,k,g
e,g,f,w,h,t,w,w,w,o,n,g
e,w,f,w,p,t,w,w,w,o,k,g
e,w,f,w,k,t,w,w,w,o,k,g
e,n,f,w,p,t,w,w,w,o,n,g
e,n,t,c,p,t,p,p,w,o,k,d
e,y,t,w,p,t,w,w,w,o,u,d
e,w,f,w,p,t,w,w,w,o,k,g
e,w,f,w,p,t,w,w,w,o,k,g
e,y,t,c,k,e,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,n,g
e,g,f,w,k,t,w,w,w,o,k,g
p,n,t,c,p,e,w,w,w,o,n,u
e,g,f,w,n,t,w,w,w,o,k,g
p,n,t,c,p,e,w,w,w,o,k,g
e,w,f,w,k,t,w,w,w,o,n,g
e,w,t,c,g,e,w,w,w,o,k,g
e,n,f,w,h,t,w,w,w,o,k,g
e,n,t,c,n,t,w,p,w,o,n,d
e,y,t,c,w,e,w,w,w,o,n,g
e,w,f,w,h,t,w,w,w,o,n,g
e,n,f,w,n,t,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,n,g
e,n,t,c,p,t,w,p,w,o,n,d
e,w,f,w,h,t,w,w,w,o,n,g
e,w,f,w,k,t,w,w,w,o,k,g
e,n,f,w,n,t,w,w,w,o,n,g
e,w,f,w,n,t,w,w,w,o,n,g
e,g,f,w,k,t,w,w,w,o,k,g
e,g,f,w,n,t,w,w,w,o,n,g
e,g,f,w,h,t,w,w,w,o,k,g
e,n,f,w,h,t,w,w,w,o,k,g
e,w,f,w,p,t,w,w,w,o,k,g
e,n,t,c,n,e,w,w,w,o,k,p
p,w,t,c,k,e,w,w,w,o,n,g
e,g,f,w,h,t,w,w,w,o,k,g
p,w,t,c,n,e,w,w,w,o,k,g
e,w,t,c,k,e,w,w,w,o,n,m
e,g,f,w,n,t,w,w,w,o,k,g
